id,split,label,label_str,source,category,publish_dt,duplicate_group
article_0645,train,1,Clickbait,Thanh Niên,Quốc tế,2025-06-22 07:46:00.000,g01307
article_0646,train,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-22 07:36:00.000,g02490
article_0647,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 06:00:00.000,g01598
article_0648,train,1,Clickbait,Thanh Niên,Other,2025-06-19 23:48:00.000,g01733
article_0649,train,0,Non-clickbait,Thanh Niên,Other,2025-06-19 15:04:00.000,g01320
article_0650,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 22:05:00.000,g00493
article_0651,train,1,Clickbait,Thanh Niên,Other,2025-06-20 02:44:00.000,g02179
article_0652,train,1,Clickbait,Thanh Niên,Other,2025-06-19 21:30:00.000,g03134
article_0653,train,0,Non-clickbait,Thanh Niên,Other,2025-06-18 06:10:00.000,g00760
article_0654,train,0,Non-clickbait,Thanh Niên,Other,2025-06-18 03:12:00.000,g01672
article_0655,train,0,Non-clickbait,Thanh Niên,Other,2025-05-21 02:15:00.000,g01526
article_0656,test,0,Non-clickbait,Thanh Niên,Other,2025-04-29 23:15:00.000,g02385
article_0657,train,0,Non-clickbait,Thanh Niên,Other,2025-03-02 03:13:00.000,g00709
article_0658,train,0,Non-clickbait,Thanh Niên,Other,2025-06-18 14:38:00.000,g02957
article_0659,train,1,Clickbait,Thanh Niên,Other,2025-06-17 05:01:00.000,g02774
article_0660,test,1,Clickbait,Thanh Niên,Other,2025-06-16 03:05:00.000,g02799
article_0661,train,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 04:31:00.000,g03149
article_0662,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 06:05:00.000,g01745
article_0663,test,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 02:00:00.000,g00591
article_0664,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 22:30:00.000,g01032
article_0665,train,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 23:15:00.000,g03335
article_0666,train,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 04:00:00.000,g03091
article_0667,test,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 01:50:00.000,g01553
article_0668,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 19:49:00.000,g02837
article_0669,train,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 22:00:00.000,g00764
article_0670,test,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 09:48:00.000,g01929
article_0671,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 08:24:00.000,g01872
article_0672,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 02:45:00.000,g03346
article_0673,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-23 03:50:00.000,g02142
article_0674,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 05:45:00.000,g03211
article_0675,train,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 06:15:00.000,g01015
article_0676,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 05:30:00.000,g01029
article_0677,test,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 06:30:00.000,g01905
article_0678,test,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 16:04:00.000,g01452
article_0679,test,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 12:21:00.000,g01627
article_0680,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 08:29:00.000,g02965
article_0681,test,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 05:16:00.000,g02156
article_0682,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-20 22:30:00.000,g01026
article_0683,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 06:29:00.000,g01554
article_0684,test,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-20 13:01:00.000,g00649
article_0685,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 13:54:00.000,g01824
article_0686,train,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 00:48:00.000,g00140
article_0687,validation,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-20 22:33:00.000,g00354
article_0688,test,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-20 11:57:00.000,g02272
article_0689,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-20 11:54:00.000,g03111
article_0690,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 09:00:00.000,g02371
article_0691,train,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 09:15:00.000,g02922
article_0692,train,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-23 09:37:00.000,g01681
article_0693,test,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-23 08:00:00.000,g02611
article_0694,train,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 23:59:00.000,g02672
article_0695,train,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 21:45:00.000,g02144
article_0696,train,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 21:13:00.000,g02839
article_0697,train,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 20:10:00.000,g00976
article_0698,validation,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 17:23:00.000,g00399
article_0699,train,1,Clickbait,SaoStar,Quốc tế,2025-06-23 06:00:00.000,g01447
article_0700,train,1,Clickbait,SaoStar,Quốc tế,2025-06-23 03:30:47.170,g00378
article_0701,train,1,Clickbait,SaoStar,Quốc tế,2025-06-23 02:00:00.000,g03288
article_0702,train,0,Non-clickbait,SaoStar,Quốc tế,2025-06-23 00:00:00.000,g02807
article_0703,train,0,Non-clickbait,SaoStar,Quốc tế,2025-06-22 23:15:00.000,g00816
article_0704,train,1,Clickbait,SaoStar,Quốc tế,2025-06-22 23:00:00.000,g01790
article_0705,train,1,Clickbait,SaoStar,Quốc tế,2025-06-22 22:50:00.000,g03069
article_0706,test,0,Non-clickbait,SaoStar,Quốc tế,2025-06-22 08:15:00.000,g02808
article_0707,train,1,Clickbait,SaoStar,Quốc tế,2025-06-22 06:00:00.000,g01891
article_0708,test,1,Clickbait,SaoStar,Quốc tế,2025-06-22 05:00:00.000,g00704
article_0709,train,0,Non-clickbait,SaoStar,Quốc tế,2025-06-22 03:30:00.000,g01895
article_0710,test,0,Non-clickbait,SaoStar,Quốc tế,2025-06-22 00:00:00.000,g01349
article_0711,train,1,Clickbait,SaoStar,Quốc tế,2025-06-21 23:30:00.000,g02187
article_0712,train,1,Clickbait,SaoStar,Quốc tế,2025-06-21 23:00:00.000,g00056
article_0713,train,1,Clickbait,SaoStar,Quốc tế,2025-06-21 11:40:52.341,g03161
article_0714,train,1,Clickbait,SaoStar,Quốc tế,2025-06-21 08:00:00.000,g01191
article_0715,train,1,Clickbait,SaoStar,Quốc tế,2025-06-21 06:05:30.868,g00739
article_0716,train,1,Clickbait,SaoStar,Quốc tế,2025-06-21 04:35:12.703,g02852
article_0717,test,1,Clickbait,SaoStar,Quốc tế,2025-06-21 02:30:00.000,g02148
article_0718,train,1,Clickbait,SaoStar,Quốc tế,2025-06-21 00:00:00.000,g01898
article_0719,test,1,Clickbait,SaoStar,Quốc tế,2025-06-20 23:30:00.000,g01897
article_0720,test,1,Clickbait,SaoStar,Quốc tế,2025-06-20 23:00:00.000,g00701
article_0721,test,1,Clickbait,SaoStar,Quốc tế,2025-06-20 12:15:00.000,g00394
article_0722,test,1,Clickbait,SaoStar,Quốc tế,2025-06-20 08:30:00.000,g02104
article_0723,test,1,Clickbait,SaoStar,Quốc tế,2025-06-20 06:30:00.000,g01104
article_0724,train,1,Clickbait,SaoStar,Quốc tế,2025-06-20 04:30:00.000,g00705
article_0725,train,1,Clickbait,SaoStar,Quốc tế,2025-06-20 00:00:00.000,g03087
article_0726,train,1,Clickbait,SaoStar,Quốc tế,2025-06-19 23:30:00.000,g01894
article_0727,test,1,Clickbait,SaoStar,Quốc tế,2025-06-19 23:00:00.000,g01725
article_0728,test,1,Clickbait,SaoStar,Quốc tế,2025-06-19 12:30:00.000,g00581
article_0729,test,1,Clickbait,24h,Chính trị & An ninh,2025-06-23 00:40:55.000,g03022
article_0730,validation,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-22 17:30:00.000,g03320
article_0731,validation,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-23 06:52:00.000,g03209
article_0732,train,1,Clickbait,24h,Chính trị & An ninh,2025-06-23 03:28:00.000,g03076
article_0733,train,1,Clickbait,24h,Chính trị & An ninh,2025-06-23 01:30:00.000,g01795
article_0734,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-21 14:44:00.000,g02742
article_0735,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-22 05:52:46.000,g03253
article_0736,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-22 00:08:34.000,g00143
article_0737,test,1,Clickbait,24h,Chính trị & An ninh,2025-06-22 12:00:00.000,g00392
article_0738,test,1,Clickbait,24h,Chính trị & An ninh,2025-06-22 08:00:00.000,g02043
article_0739,validation,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-21 07:52:45.000,g01633
article_0740,test,1,Clickbait,24h,Chính trị & An ninh,2025-06-22 03:46:00.000,g02056
article_0741,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-21 17:30:00.000,g01964
article_0742,test,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-21 04:55:40.000,g00371
article_0743,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 00:12:10.000,g00370
article_0744,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-20 17:30:00.000,g02628
article_0745,validation,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-20 09:59:34.000,g00629
article_0746,test,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-20 07:35:00.000,g00380
article_0747,validation,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-20 01:30:00.000,g01961
article_0748,test,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-20 00:00:00.000,g03109
article_0749,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-19 17:16:00.000,g01459
article_0750,validation,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-15 15:17:24.000,g00369
article_0751,validation,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-14 12:19:11.000,g01809
article_0752,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-02-02 17:30:00.000,g01479
article_0753,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-19 13:33:00.000,g02641
article_0754,test,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-19 12:01:19.000,g01083
article_0755,train,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-18 17:30:00.000,g02683
article_0756,train,1,Clickbait,24h,Chính trị & An ninh,2025-06-18 11:42:03.000,g02511
article_0757,train,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-23 06:46:00.000,g03093
article_0758,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:00:00.000,g01670
article_0759,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 05:03:37.000,g01838
article_0760,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:11:00.000,g02624
article_0761,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 04:17:00.000,g00107
article_0762,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:14:00.000,g02267
article_0763,validation,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:13:00.000,g01970
article_0764,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:13:00.000,g01583
article_0765,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:12:00.000,g00310
article_0766,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:12:00.000,g02699
article_0767,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:09:00.000,g00756
article_0768,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:08:00.000,g03271
article_0769,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:07:00.000,g02449
article_0770,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:05:00.000,g01278
article_0771,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:04:02.000,g01924
article_0772,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:00:12.000,g02605
article_0773,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:00:00.000,g01401
article_0774,test,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 07:00:00.000,g02788
article_0775,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:59:00.000,g02700
article_0776,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:59:00.000,g03075
article_0777,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:58:15.000,g01923
article_0778,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:50:00.000,g00434
article_0779,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:47:53.000,g03360
article_0780,test,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:47:00.000,g00273
article_0781,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:46:00.000,g01720
article_0782,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:43:00.000,g02194
article_0783,test,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:43:00.000,g03191
article_0784,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:37:55.000,g02339
article_0785,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:37:00.000,g00720
article_0786,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:35:00.000,g01632
article_0787,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:35:00.000,g00601
article_0788,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:31:00.000,g02880
article_0789,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:28:00.000,g03125
article_0790,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:27:00.000,g02617
article_0791,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:26:46.000,g03053
article_0792,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:25:00.000,g00151
article_0793,test,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:24:00.000,g02537
article_0794,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:22:00.000,g01631
article_0795,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:21:00.000,g01561
article_0796,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:19:00.000,g00453
article_0797,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:18:22.000,g02883
article_0798,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:18:00.000,g01739
article_0799,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:17:19.000,g02814
article_0800,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:17:00.000,g02625
article_0801,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:16:02.000,g02606
article_0802,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:16:00.000,g02116
article_0803,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:15:00.000,g02107
article_0804,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:15:00.000,g02414
article_0805,test,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:14:00.000,g00573
article_0806,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:14:00.000,g02451
article_0807,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:13:00.000,g02881
article_0808,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:12:00.000,g03124
article_0809,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:10:00.000,g00562
article_0810,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:09:00.000,g00894
article_0811,test,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:09:00.000,g03099
article_0812,validation,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:07:54.000,g01230
article_0813,test,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 06:07:00.000,g00386
article_0814,test,1,Clickbait,Báo Mới,Other,2025-06-23 06:06:00.000,g01869
article_0815,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:06:00.000,g02784
article_0816,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:06:00.000,g00171
article_0817,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 06:03:00.000,g00022
article_0818,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 05:59:00.000,g02494
article_0819,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 05:57:00.000,g02709
article_0820,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 05:57:00.000,g01224
article_0821,test,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 05:57:00.000,g01279
article_0822,train,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,2025-06-23 05:56:00.000,g03278
article_0823,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 05:55:28.000,g02882
article_0824,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-23 06:00:00.000,g02244
article_0825,validation,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-23 03:38:00.000,g00936
article_0827,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-23 00:00:00.000,g00208
article_0829,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 22:00:00.000,g02286
article_0831,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 17:00:00.000,g01837
article_0832,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-23 02:24:00.000,g00024
article_0833,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 22:00:00.000,g00168
article_0834,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 12:00:00.000,g00467
article_0835,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 08:45:00.000,g01987
article_0836,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 07:00:00.000,g00648
article_0837,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-05-26 11:00:00.000,g01062
article_0839,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 03:00:00.000,g01776
article_0840,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 01:00:00.000,g00282
article_0841,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 04:00:00.000,g02634
article_0842,validation,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 13:00:00.000,g00260
article_0843,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 04:31:00.000,g02728
article_0844,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 02:00:00.000,g00444
article_0845,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 00:00:00.000,g00127
article_0846,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 22:59:00.000,g01517
article_0847,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 03:59:00.000,g02427
article_0848,train,1,Clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 13:00:00.000,g01760
article_0849,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 12:05:00.000,g02422
article_0850,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 12:00:00.000,g02235
article_0851,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 08:30:00.000,g02755
article_0852,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 07:23:00.000,g00031
article_0853,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 05:58:00.000,g02739
article_0854,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 04:00:00.000,g02726
article_0855,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 03:53:00.000,g01664
article_0856,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 01:20:00.000,g02231
article_0857,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 22:00:00.000,g02541
article_0858,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 17:00:00.000,g01211
article_0859,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 09:06:00.000,g02232
article_0860,validation,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-20 02:30:00.000,g01092
article_0861,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 13:20:00.000,g01138
article_0862,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 12:00:00.000,g03035
article_0863,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 07:00:00.000,g02256
article_0864,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 04:00:00.000,g01817
article_0865,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 00:59:00.000,g02257
article_0866,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 22:00:00.000,g01358
article_0867,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 17:00:00.000,g02962
article_0868,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 08:41:00.000,g01889
article_0869,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 03:00:00.000,g02293
article_0870,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 02:00:00.000,g01153
article_0871,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-19 01:00:00.000,g00665
article_0872,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 12:00:00.000,g02233
article_0873,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 09:28:00.000,g02123
article_0874,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 08:06:00.000,g02197
article_0875,test,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 06:47:00.000,g03012
article_0876,train,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 04:11:00.000,g01457
article_0877,test,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 15:20:07.000,g01570
article_0878,train,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-22 16:18:49.000,g00448
article_0879,validation,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 11:26:10.000,g01515
article_0880,validation,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 06:13:37.000,g02633
article_0881,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-22 03:29:24.000,g01066
article_0882,train,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 02:37:24.000,g02120
article_0883,validation,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-21 23:46:34.000,g01770
article_0884,train,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-23 02:58:00.000,g00602
article_0885,train,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 13:55:17.000,g00077
article_0886,validation,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 01:00:00.000,g03316
article_0887,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 01:00:00.000,g03356
article_0888,test,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 03:57:06.000,g00501
article_0889,test,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-19 10:53:39.000,g01581
article_0890,train,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 14:52:11.000,g01985
article_0891,train,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-21 09:52:32.000,g01406
article_0892,test,0,Non-clickbait,Thanh Niên,Other,2025-06-23 05:04:00.000,g02661
article_0893,validation,0,Non-clickbait,Thanh Niên,Other,2025-06-23 04:03:00.000,g01560
article_0894,train,1,Clickbait,Thanh Niên,Other,2025-06-22 23:47:00.000,g01082
article_0895,validation,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-22 22:56:00.000,g01707
article_0896,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 22:55:00.000,g02643
article_0897,train,1,Clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-23 04:54:00.000,g00596
article_0898,train,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-23 04:39:00.000,g01411
article_0899,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 03:40:00.000,g01777
article_0900,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 02:00:00.000,g01014
article_0901,test,0,Non-clickbait,Thanh Niên,Other,2025-06-23 01:59:00.000,g01031
article_0902,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 22:54:00.000,g02349
article_0903,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 10:28:00.000,g01703
article_0904,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 08:36:00.000,g01552
article_0905,validation,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-22 06:51:00.000,g01778
article_0906,validation,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-22 05:54:00.000,g01812
article_0907,test,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-22 05:22:00.000,g02623
article_0908,test,1,Clickbait,Thanh Niên,Other,2025-06-22 04:35:00.000,g00131
article_0909,train,1,Clickbait,Thanh Niên,Other,2025-06-22 02:53:00.000,g01995
article_0910,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 01:10:00.000,g01013
article_0911,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 00:54:00.000,g01028
article_0912,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 22:17:00.000,g01105
article_0913,train,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-21 10:38:00.000,g02512
article_0914,train,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-21 10:13:00.000,g00828
article_0915,train,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-21 09:20:00.000,g01945
